Ticker;SimFinId;_Company_Name;IndustryId;year;quarter
SIGM;202034;"SIGMA DESIGNS INC";101004;2017;Q4
SILK;963382;"Silk Road Medical Inc";106003;2022;Q1
SINO;257712;"Sino-Global Shipping America, Ltd.";100010;2022;Q3
SINT;498391;"Sintx Technologies, Inc.";106004;2022;Q1
SIOX;41996;"Sio Gene Therapies Inc.";106002;2021;Q4
SIRI;97841;"SIRIUS XM HOLDINGS INC.";103001;2022;Q1
SITC;998403;"SITE Centers Corp.";;2022;Q1
SITE;62823;"SiteOne Landscape Supply, Inc.";100005;2022;Q1
SIX;816466;"Six Flags Entertainment Corp";103015;2022;Q1
SJI;525920;"SOUTH JERSEY INDUSTRIES INC";105001;2022;Q1
SJM;254348;"J M SMUCKER Co";102002;2022;Q4
SJW;953794;"SJW GROUP";105001;2022;Q1
SKIN;1302957;"Beauty Health Co";103020;2022;Q1
SKT;996200;"TANGER FACTORY OUTLET CENTERS, INC";;2022;Q1
SKX;176359;"SKECHERS USA INC";103004;2022;Q1
SKY;132365;"SKYLINE CORP";103013;2021;Q4
SKYW;861606;"SKYWEST INC";100006;2022;Q1
SKYX;1342108;"SQL Technologies Corp.";;2022;Q1
SLAB;1033431;"SILICON LABORATORIES INC.";101005;2022;Q1
SLB;353500;"SCHLUMBERGER LIMITED/NV";107004;2022;Q1
SLG;127650;"SL GREEN REALTY CORP";109001;2022;Q1
SLGC;1250897;"SomaLogic, Inc.";106002;2022;Q1
SLM;103225;"SLM CORP";104007;2022;Q1
SLP;495377;"SIMULATIONS PLUS INC";106002;2022;Q2
SLQT;1251886;"SelectQuote, Inc.";103020;2022;Q3
SLS;3239788;"SELLAS Life Sciences Group, Inc.";;2022;Q1
SM;978928;"SM Energy Co";107002;2022;Q1
SMAR;1251882;"SMARTSHEET INC";101003;2022;Q1
SMCI;175410;"Super Micro Computer, Inc.";101005;2022;Q3
SMED;179660;"SHARPS COMPLIANCE CORP";100004;2022;Q3
SMG;355003;"SCOTTS MIRACLE-GRO CO";110003;2022;Q2
SMID;362372;"SMITH MIDLAND CORP";100001;2022;Q1
SMIT;332324;"SCHMITT INDUSTRIES INC";101001;2022;Q3
SMLP;890067;"Summit Midstream Partners, LP";107003;2022;Q1
SMLR;1338984;"Semler Scientific, Inc.";106002;2022;Q1
SMP;126577;"STANDARD MOTOR PRODUCTS INC";103005;2022;Q1
SMPL;858017;"Simply Good Foods Co";102002;2022;Q2
SMRT;6744552;"SmartRent, Inc.";;2022;Q1
SMRT_delis;45048;"STEIN MART INC";103002;2020;Q1
SMSI;504067;"SMITH MICRO SOFTWARE INC";101003;2022;Q1
SMTC;185350;"SEMTECH CORP";101004;2022;Q1
SNA;288357;"SNAP-ON Inc";100001;2022;Q1
SNAK;86600;"INVENTURE FOODS, INC.";102002;2017;Q3
SNAP;449958;"Snap Inc";101002;2022;Q1
SNBR;925649;"Sleep Number Corp";103004;2022;Q1
SNCR;747268;"SYNCHRONOSS TECHNOLOGIES INC";101003;2022;Q1
SNDR;1136135;"Schneider National, Inc.";100010;2022;Q1
SNDX;6767629;"Syndax Pharmaceuticals, Inc.";;2022;Q1
SNEX;728087;"StoneX Group Inc.";104003;2022;Q2
SNH;448715;"Senior Housing Properties Trust";109001;2022;Q1
SNI;378211;"Scripps Networks Interactive Inc.";103001;2017;Q4
SNOW;1016067;"Snowflake Inc.";101003;2022;Q1
SNPS;744723;"SYNOPSYS INC";101003;2022;Q2
SNX;84398;"SYNNEX CORP";100002;2022;Q1
SO;189248;"SOUTHERN CO";105001;2022;Q1
SOFI;3307892;"SoFi Technologies, Inc.";;2022;Q1
SOFO;374032;"SONIC FOUNDRY INC";101003;2022;Q2
SOHO;158088;"Sotherly Hotels Inc.";109001;2022;Q1
SOHU;138944;"SOHU COM INC";101002;2018;Q1
SOLY;987539;"Soliton, Inc.";106001;2021;Q3
SON;992009;"SONOCO PRODUCTS CO";100005;2022;Q1
SONC;343236;"SONIC CORP";103003;2018;Q4
SONO;974898;"Sonos Inc";103001;2022;Q2
SOPA;1397119;"SOCIETY PASS INCORPORATED.";;2022;Q1
SORL;543973;"SORL Auto Parts Inc";103005;2019;Q4
SOTK;94282;"SONO TEK CORP";101001;2021;Q4
SPB;357600;"Spectrum Brands Holdings, Inc.";103004;2022;Q2
SPCE;949272;"Virgin Galactic Holdings, Inc";103015;2022;Q1
SPG;111127;"SIMON PROPERTY GROUP INC /DE/";109001;2022;Q1
SPGI;378217;"S&P Global, Inc.";104003;2022;Q1
SPH;998424;"SUBURBAN PROPANE PARTNERS LP";;2022;Q2
SPLK;51255;"SPLUNK INC";101003;2022;Q1
SPLS;166539;"STAPLES INC";103002;2017;Q4
SPNC;114601;"SPECTRANETICS CORP";106004;2017;Q2
SPNE;147451;"SeaSpine Holdings Corp";106004;2022;Q1
SPOK;997662;"Spok Holdings, Inc";108001;2022;Q1
SPPI;53529;"SPECTRUM PHARMACEUTICALS INC";106002;2022;Q1
SPR;131997;"Spirit AeroSystems Holdings, Inc.";100008;2022;Q1
SPRT;533572;"Support.com, Inc.";101003;2021;Q2
SPSC;6480970;"SPS Commerce, Inc.";;2022;Q1
SPT;1238783;"Sprout Social, Inc.";108001;2022;Q1
SPTN;6326811;"SpartanNash Co";;2022;Q1
SPWH;1249258;"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.";103002;2022;Q1
SPWR;992391;"SUNPOWER CORP";;2022;Q1
SPXC;768069;"SPX CORP";100001;2022;Q1
SQ;83293;"Block, Inc.";101003;2022;Q1
SQBG;137237;"Sequential Brands Group, Inc.";103004;2020;Q4
SQSP;1342099;"Squarespace, Inc.";101003;2022;Q1
SQZ;1873066;"SQZ Biotechnologies Co";;2022;Q1
SR;627776;"SPIRE INC";105001;2022;Q2
SRC;448754;"Spirit Realty Capital Inc";109001;2022;Q1
SRCL;101113;"STERICYCLE INC";100004;2022;Q1
SRDX;366154;"SURMODICS INC";106001;2022;Q2
SRE;378214;"Sempra Energy";105001;2022;Q1
SRG;998409;"Seritage Growth Properties";109001;2022;Q1
SRGA;1093872;"SURGALIGN HOLDINGS, INC.";106004;2022;Q1
SRLP;918357;"Sprague Resources LP";107001;2022;Q1
SRNE;133865;"Sorrento Therapeutics, Inc.";106002;2022;Q1
SRNGU;1302457;"Ginkgo Bioworks Holdings, Inc.";;2022;Q1
SRPT;749127;"Sarepta Therapeutics, Inc.";106002;2022;Q1
SRRA;809435;"Sierra Oncology, Inc.";106002;2022;Q1
SRT;144111;"StarTek, Inc.";100002;2022;Q1
SSI;42463;"STAGE STORES INC";103002;2019;Q3
SSNC;721918;"SS&C Technologies Holdings Inc";101003;2022;Q1
SSNI;331528;"SILVER SPRING NETWORKS INC";101001;2017;Q3
SSNT;511627;"SilverSun Technologies, Inc.";101003;2022;Q1
SSP;688615;"E.W. SCRIPPS Co";103001;2022;Q1
SSTK;623203;"Shutterstock, Inc.";101002;2022;Q1
ST;749178;"Sensata Technologies Holding plc";101001;2022;Q1
STAA;849329;"STAAR SURGICAL CO";106003;2022;Q1
STAG;1298651;"STAG Industrial, Inc.";109001;2022;Q1
STAY;448789;"Extended Stay America Inc";103015;2021;Q1
STE;749030;"STERIS plc";106003;2021;Q4
STEM;1295063;"STEM, INC.";107007;2022;Q1
STEP;1338981;"StepStone Group Inc.";104001;2021;Q4
STFR;152617;"Steadfast Apartment REIT, Inc.";109001;2021;Q3
STGW;625541;"Stagwell Inc";103011;2022;Q1
STLD;978926;"STEEL DYNAMICS INC";110007;2022;Q1
STML;795984;"STEMLINE THERAPEUTICS INC";106002;2020;Q1
STMP;650092;"STAMPS.COM INC";101003;2021;Q2
STOK;1060042;"Stoke Therapeutics, Inc.";106002;2022;Q1
STOR;534667;"STORE CAPITAL Corp";109001;2022;Q1
STRA;1067482;"Strategic Education, Inc.";102006;2022;Q1
STRM;494891;"STREAMLINE HEALTH SOLUTIONS INC.";101003;2022;Q2
STRY;1340852;"Starry Group Holdings, Inc.";;2022;Q1
STWD;6480973;"Starwood Property Trust, Inc.";;2020;Q3
STX;378212;"Seagate Technology";101001;2022;Q3
STZ;256994;"CONSTELLATION BRANDS, INC.";102004;2021;Q4
SUI;749231;"SUN COMMUNITIES INC";109001;2022;Q1
SUP;826868;"SUPERIOR INDUSTRIES INTERNATIONAL INC";103005;2022;Q1
SUPN;445197;"SUPERNUS PHARMACEUTICALS INC";106005;2022;Q1
SURF;808799;"Surface Oncology, Inc.";106002;2022;Q1
SVRA;1872647;"Savara Inc";;2022;Q1
SVT;250129;"SERVOTRONICS INC /DE/";101001;2022;Q1
SVU;684097;"SUPERVALU INC";102001;2017;Q4
SWAV;1253257;"Shockwave Medical, Inc.";106001;2022;Q1
SWBI;952565;"SMITH & WESSON BRANDS, INC.";100008;2022;Q4
SWI;885119;"SolarWinds, Inc.";101003;2022;Q1
SWK;244442;"STANLEY BLACK & DECKER, INC.";100001;2022;Q1
SWKS;353611;"SKYWORKS SOLUTIONS, INC.";101004;2022;Q2
SWM;803493;"SCHWEITZER MAUDUIT INTERNATIONAL INC";110002;2022;Q1
SWN;401903;"SOUTHWESTERN ENERGY CO";107002;2022;Q1
SWX;448826;"Southwest Gas Corp";105001;2022;Q1
SXC;112269;"SunCoke Energy, Inc.";110006;2022;Q1
SXI;6767605;"Standex International Corporation";;2022;Q3
SXT;134902;"SENSIENT TECHNOLOGIES CORP";110001;2022;Q1
SYBX;1841679;"SYNLOGIC, INC.";;2022;Q1
SYK;105030;"STRYKER CORP";106004;2022;Q1
SYNA;260659;"SYNAPTICS Inc";101003;2022;Q3
SYNH;336622;"Syneos Health";106001;2022;Q1
SYNT;693332;"SYNTEL INC";101003;2018;Q2
SYRG;786501;"SRC Energy Inc.";107002;2019;Q3
SYRS;807944;"Syros Pharmaceuticals, Inc.";106002;2022;Q1
S_delisted;353395;"SPRINT Corp";108001;2019;Q4
T;66790;"AT&T INC.";108001;2022;Q1
TA;133962;"TRAVELCENTERS OF AMERICA LLC";103002;2022;Q1
TACO;823787;"Del Taco Restaurants, Inc.";103003;2021;Q4
TALO;1333936;"TALOS ENERGY INC.";107002;2022;Q1
TALS;1872493;"Talaris Therapeutics, Inc.";;2022;Q1
TAP;248956;"MOLSON COORS BREWING CO";102004;2022;Q1
TASK;1321941;"TaskUs, Inc.";108004;2022;Q1
TAST;625660;"CARROLS RESTAURANT GROUP, INC.";103003;2022;Q1
TAYD;338837;"TAYLOR DEVICES INC";100001;2022;Q3
TBI;108139;"TrueBlue, Inc.";100011;2022;Q1
TBIO;941303;"Translate Bio, Inc.";;2021;Q2
TBTC;263057;"TABLE TRAC INC";103001;2022;Q1
TCMD;201913;"TACTILE SYSTEMS TECHNOLOGY INC";106004;2022;Q1
TCNNF;2265760;"Trulieve Cannabis Corp.";;2022;Q1
TCNT;658757;"TOUCAN INTERACTIVE CORP";104007;2021;Q3
TCO;998405;"TAUBMAN CENTERS INC";;2020;Q3
TCRT;795980;"Alaunos Therapeutics, Inc.";106002;2022;Q1
TCX;651784;"TUCOWS INC /PA/";101002;2022;Q1
TDC;378223;"Teradata Corp.";101001;2022;Q1
TDG;378229;"TransDigm Group";100008;2022;Q2
TDOC;963383;"Teladoc Health, Inc.";106011;2022;Q1
TDS;1234792;"TELEPHONE & DATA SYSTEMS INC /DE/";;2022;Q1
TDW;419436;"TIDEWATER INC";107004;2022;Q1
TDY;1164973;"TELEDYNE TECHNOLOGIES INC";100013;2022;Q1
TECD;181744;"TECH DATA CORP";101001;2020;Q1
TECH;176917;"BIO-TECHNE Corp";106002;2022;Q3
TEL;104745;"TE Connectivity Ltd.";101001;2022;Q2
TELL;1070202;"TELLURIAN INC. /DE/";;2022;Q1
TEN;534666;"TENNECO INC";103005;2022;Q1
TENB;896983;"Tenable Holdings, Inc.";101003;2022;Q1
TEP;929180;"Tallgrass Energy Partners, LP";107002;2018;Q1
TER;1094921;"TERADYNE, INC";100003;2022;Q1
TERP;708716;"TerraForm Power, Inc.";105002;2020;Q2
TESO;141183;"TESCO CORP";107004;2017;Q3
TESS;42813;"TESSCO TECHNOLOGIES INC";101005;2021;Q4
TEUM;890308;"PARETEUM Corp";108001;2021;Q1
TEVA;616649;"TEVA PHARMACEUTICAL INDUSTRIES LTD";106005;2022;Q1
TEX;1234793;"TEREX CORP";100003;2022;Q1
TFFP;1295083;"TFF Pharmaceuticals, Inc.";106002;2022;Q1
TFX;448874;"Teleflex Inc";106004;2022;Q1
TGI;629705;"TRIUMPH GROUP INC";100008;2021;Q4
TGLS;1346351;"Tecnoglass Inc.";100003;2022;Q1
TGNA;378222;Tegna;103001;2022;Q1
TGT;72458;"TARGET CORP";102001;2022;Q1
TGTX;785880;"TG THERAPEUTICS, INC.";106002;2022;Q1
THC;1033571;"TENET HEALTHCARE CORP";106011;2022;Q1
THMO;258731;"ThermoGenesis Holdings, Inc.";106004;2022;Q1
THRM;1794063;"GENTHERM Inc";;2022;Q1
THS;532132;"TreeHouse Foods, Inc.";102002;2022;Q1
TIF;249289;"TIFFANY & CO";103002;2020;Q3
TIME;535758;"Time Inc.";103026;2017;Q3
TIS;693955;"Orchids Paper Products CO /DE";102002;2018;Q4
TITN;825306;"Titan Machinery Inc.";100005;2022;Q1
TIVC;1397124;"Tivic Health Systems, Inc.";;2022;Q1
TIVO;176762;"TIVO INC";101003;2017;Q2
TJX;256569;"TJX COMPANIES INC /DE/";103002;2022;Q1
TKR;1056221;"TIMKEN CO";100001;2022;Q1
TLCC;156530;"TWINLAB CONSOLIDATED HOLDINGS, INC.";110001;2022;Q1
TLND;923420;"Talend SA";;2021;Q2
TLRA;646927;"Telaria, Inc.";101003;2019;Q4
TLRD;929181;"TAILORED BRANDS INC";103002;2020;Q1
TLYS;978925;"TILLY'S, INC.";103002;2022;Q1
TM-28;1016068;"TOYOTA MOTOR CREDIT CORP";;2021;Q4
TMDX;963380;"TransMedics Group, Inc.";106001;2022;Q1
TMHC;1234795;"Taylor Morrison Home Corp";103013;2022;Q1
TMO;372802;"THERMO FISHER SCIENTIFIC INC.";106001;2022;Q1
TMUS;515267;"T-Mobile US, Inc.";108001;2022;Q1
TMX;749230;"TERMINIX GLOBAL HOLDINGS INC";100002;2022;Q1
TNC;6767613;"Tennant Company";;2022;Q1
TNDM;693227;"TANDEM DIABETES CARE INC";106004;2022;Q1
TNET;797860;"TRINET GROUP INC";100002;2022;Q1
TNL;116466;"Travel & Leisure Co.";103015;2022;Q1
TOL;200636;"TOLL BROTHERS INC";103013;2022;Q2
TOST;1307361;"Toast, Inc.";101003;2022;Q1
TOWR;625334;"Tower International, Inc.";103005;2019;Q2
TOY_delist;509463;"TOYS R US INC";103001;2017;Q3
TPB;58275;"Turning Point Brands, Inc.";102003;2022;Q1
TPCO;627811;"Tribune Publishing Co";103026;2021;Q1
TPCS;74307;"TECHPRECISION CORP";100003;2021;Q4
TPH;1234796;"Tri Pointe Homes, Inc.";103013;2022;Q1
TPIC;180206;"TPI COMPOSITES, INC";100001;2022;Q1
TPL;1093761;"TEXAS PACIFIC LAND TRUST";;2020;Q3
TPR;331230;"Tapestry Inc";103002;2022;Q3
TPX;686753;"TEMPUR SEALY INTERNATIONAL, INC.";103004;2022;Q1
TR;527072;"TOOTSIE ROLL INDUSTRIES INC";102002;2022;Q1
TRC;669774;"TEJON RANCH CO";109002;2022;Q1
TRCO;650958;"TRIBUNE MEDIA CO";103001;2019;Q2
TREE;780144;"LendingTree, Inc.";104002;2022;Q1
TREX;991604;"TREX CO INC";103004;2022;Q1
TRGP;625570;"Targa Resources Corp.";107003;2022;Q1
TRHC;494892;"Tabula Rasa HealthCare, Inc.";101003;2022;Q1
TRIP;89539;"TripAdvisor, Inc.";103015;2022;Q1
TRMB;627855;"TRIMBLE INC.";101001;2022;Q1
TRN;247970;"TRINITY INDUSTRIES INC";100010;2022;Q1
TRNO;6480979;"Terreno Realty Corporation";;2022;Q1
TRNS;60740;"TRANSCAT INC";101001;2021;Q4
TROW;378221;"T. Rowe Price Group";104001;2022;Q1
TROX;627774;"Tronox Ltd";110001;2022;Q1
TRS;6767747;"TriMas Corporation";;2022;Q1
TRSSF;2265768;"TerrAscend Corp.";;2022;Q1
TRT;288723;"TRIO-TECH INTERNATIONAL";101004;2022;Q3
TRTN;6481010;"Triton International Limited";;2019;Q1
TRU;700411;TransUnion;100002;2022;Q1
TRUP;640535;"TRUPANION INC.";104013;2022;Q1
TRVI;1841447;"Trevi Therapeutics, Inc.";;2022;Q1
TSCO;378228;"Tractor Supply Company";103002;2022;Q1
TSE;530044;"Trinseo S.A.";110001;2022;Q1
TSHA;1146378;"Taysha Gene Therapies, Inc.";106002;2022;Q1
TSLA;56317;Tesla;103005;2022;Q1
TSN;138054;"TYSON FOODS INC";102002;2022;Q2
TSQ;545597;"Townsquare Media, Inc.";103001;2022;Q1
TSRI;333363;"TSR INC";101003;2022;Q3
TSRO;349753;"TESARO, Inc.";106002;2018;Q3
TSS;378227;"Total System Services";104007;2019;Q2
TSSI;363007;"TSS, Inc.";104007;2022;Q1
TST;122759;"THESTREET, INC.";104003;2019;Q1
TT;378166;"Trane Technologies plc";100001;2022;Q1
TTC;181580;"TORO CO";100001;2022;Q2
TTCF;3307745;"Tattooed Chef, Inc.";;2022;Q1
TTD;650768;"Trade Desk, Inc.";101003;2022;Q1
TTEC;6767597;"TTEC Holdings, Inc.";;2022;Q1
TTEK;1055095;"TETRA TECH INC";100003;2022;Q2
TTGT;652015;"TechTarget Inc";101002;2022;Q1
TTMI;626042;"TTM TECHNOLOGIES INC";101001;2022;Q1
TTOO;728864;"T2 Biosystems, Inc.";106001;2022;Q1
TTPH;1077529;"TETRAPHASE PHARMACEUTICALS INC";106002;2020;Q1
TTWO;372538;"TAKE TWO INTERACTIVE SOFTWARE INC";101003;2021;Q4
TUEM;668563;"TUESDAY MORNING CORP/DE";102001;2022;Q3
TUP;125534;"TUPPERWARE BRANDS CORP";103018;2022;Q1
TUSK;825691;"MAMMOTH ENERGY SERVICES, INC.";107005;2022;Q1
TVPT;625611;"Travelport Worldwide LTD";103015;2019;Q1
TVTY;895523;"TIVITY HEALTH, INC.";106011;2021;Q4
TWER;997799;"TOWERSTREAM CORP";;2018;Q4
TWI;795301;"TITAN INTERNATIONAL INC";100009;2022;Q1
TWIN;231580;"TWIN DISC INC";100001;2022;Q3
TWLO;670420;"TWILIO INC";101003;2022;Q1
TWNK;6767411;"Hostess Brands, Inc.";;2022;Q1
TWO;6767703;"Two Harbors Investment Corp.";;2020;Q2
TWOU;909826;"2U, Inc.";101003;2022;Q1
TWST;1252815;"Twist Bioscience Corp";106002;2022;Q2
TWTR;30388;"TWITTER, INC.";101002;2022;Q1
TWX;121635;"TIME WARNER INC.";103001;2018;Q1
TXG;1250890;"10x Genomics, Inc.";106002;2022;Q1
TXMD;692917;"TherapeuticsMD, Inc.";106005;2022;Q1
TXN;252464;"TEXAS INSTRUMENTS INC";101004;2022;Q1
TXRH;821877;"Texas Roadhouse, Inc.";103003;2022;Q1
TXT;378225;"Textron Inc.";100008;2022;Q1
TYL;693134;"TYLER TECHNOLOGIES INC";101003;2022;Q1
TYME;809189;"TYME TECHNOLOGIES, INC.";106002;2021;Q4
TYPE;344785;"Monotype Imaging Holdings Inc.";101003;2019;Q2
TZOO;515536;TRAVELZOO;101002;2022;Q1
U;1039024;"Unity Software Inc.";101003;2022;Q1
UA;80553;"Under Armour, Inc.";103004;2022;Q1
UAL;219075;"United Continental Holdings, Inc.";100006;2022;Q1
UAN;1340565;"CVR PARTNERS, LP";110001;2022;Q1
UBER;914943;"Uber Technologies, Inc";103015;2022;Q1
UBX;893323;"Unity Biotechnology, Inc.";106002;2022;Q1
UCTT;1346700;"Ultra Clean Holdings, Inc.";100001;2022;Q1
UDR;424210;"UDR, Inc.";109001;2022;Q1
UFI;249809;"UNIFI INC";103013;2022;Q3
UFPI;1242696;"UFP INDUSTRIES INC";100001;2022;Q1
UFPT;6767729;"UFP Technologies, Inc.";;2020;Q3
UFS;890747;"Domtar CORP";110002;2022;Q1
UG;512245;"UNITED GUARDIAN INC";102002;2022;Q1
UGI;1070710;"UGI CORP /PA/";107001;2022;Q2
UHAL;449042;"U-Haul Holding Company";100007;2021;Q4
UHS;378232;"Universal Health Services, Inc.";106011;2022;Q1
UI;503387;"Ubiquiti Inc.";101005;2022;Q3
UIS;717085;"UNISYS CORP";101003;2022;Q1
ULBI;739637;"ULTRALIFE CORP";100001;2022;Q1
ULH;682408;"UNIVERSAL LOGISTICS HOLDINGS, INC.";100010;2022;Q1
ULTA;178804;"Ulta Salon, Cosmetics & Fragrance, Inc.";103002;2022;Q1
ULTI;373736;"ULTIMATE SOFTWARE GROUP INC";101003;2019;Q1
UNF;6767437;"UniFirst Corporation";;2022;Q2
UNFI;52168;"UNITED NATURAL FOODS INC";102001;2022;Q3
UNH;367714;"UNITEDHEALTH GROUP INC";106006;2022;Q1
UNIT;990739;"Uniti Group Inc.";109001;2022;Q1
UNP;367644;"UNION PACIFIC CORP";100010;2022;Q1
UNVR;1234799;"Univar Solutions Inc.";110001;2022;Q1
UONE;653270;"URBAN ONE, INC.";103001;2022;Q1
UPL;700786;"ULTRA PETROLEUM CORP";107002;2020;Q2
UPLD;668870;"Upland Software, Inc.";101003;2022;Q1
UPS;106423;"UNITED PARCEL SERVICE INC";100010;2022;Q1
UPST;1204606;"Upstart Holdings, Inc.";104007;2022;Q1
UPWK;898008;"Upwork Inc.";101002;2022;Q1
URBN;46954;"URBAN OUTFITTERS INC";103002;2022;Q1
URI;102754;"UNITED RENTALS INC /DE";100007;2022;Q1
USAP;114434;"UNIVERSAL STAINLESS & ALLOY PRODUCTS INC";110007;2022;Q1
USCR;819568;"US CONCRETE INC";110005;2021;Q2
USFD;365184;"US Foods Holding Corp.";102001;2022;Q1
USG;449068;"Usg Corp";110005;2018;Q4
USM;903238;"UNITED STATES CELLULAR CORP";108001;2022;Q1
USNA;741592;"USANA HEALTH SCIENCES INC";102002;2022;Q1
USX;1035803;"US XPRESS ENTERPRISES INC";100010;2022;Q1
UTHR;438343;"UNITED THERAPEUTICS Corp";106002;2022;Q1
UTMD;515633;"UTAH MEDICAL PRODUCTS INC";106003;2022;Q1
UUUU;767720;"ENERGY FUELS INC";104001;2022;Q1
V;107326;"VISA INC.";104007;2022;Q2
VAC;340222;"MARRIOTT VACATIONS WORLDWIDE Corp";103015;2022;Q1
VALPQ;822750;"Valaris plc";107006;2022;Q1
VALU;208845;"VALUE LINE INC";103026;2022;Q4
VAPE;659172;"Vape Holdings, Inc.";;2017;Q4
VAR;361284;"VARIAN MEDICAL SYSTEMS INC";106004;2021;Q1
VATE;625571;"INNOVATE Corp.";108001;2022;Q1
VC;1009194;"VISTEON CORP";100003;2022;Q1
VCSA;1307826;"Vacasa, Inc.";109002;2022;Q1
VCYT;1252953;"VERACYTE, INC.";106001;2022;Q1
VEC;710316;"Vectrus, Inc.";100002;2022;Q1
VEEV;199530;"VEEVA SYSTEMS INC";101003;2022;Q1
VER;543421;"VEREIT, Inc.";109001;2021;Q2
VERI;1017399;"Veritone, Inc.";101003;2022;Q1
VERU;370817;"FEMALE HEALTH CO";106005;2022;Q2
VFC;330907;"V F CORP";103004;2021;Q4
VFF;2265767;"Village Farms International, Inc.";;2022;Q1
VGR;726203;"VECTOR GROUP LTD";102003;2022;Q1
VIA;378236;"Viacom Inc.";103001;2019;Q4
VIAV;6767533;"Viavi Solutions Inc.";;2022;Q3
VICI;1338976;"VICI PROPERTIES INC.";109001;2022;Q1
VICR;1334839;"VICOR CORP";100003;2022;Q1
VIDE;95336;"VIDEO DISPLAY CORP";101001;2021;Q4
VINC;1822742;"Vincerx Pharma, Inc.";;2022;Q1
VIR;1291786;"Vir Biotechnology, Inc.";106002;2022;Q1
VIRC;54439;"VIRCO MFG CORPORATION";100001;2022;Q1
VITL;1299760;"Vital Farms, Inc.";102002;2022;Q1
VIVE;981944;"VIVEVE MEDICAL, INC.";106004;2022;Q1
VIVK;1342104;"Vivakor, Inc.";;2022;Q1
VIVO;6767603;"Meridian Bioscience, Inc.";;2022;Q2
VKTX;890836;"Viking Therapeutics, Inc.";106002;2022;Q1
VLD;1212485;"Velo3D, Inc.";100003;2022;Q1
VLDR;1085789;"Velodyne Lidar, Inc.";100003;2022;Q1
VLGEA;333215;"VILLAGE SUPER MARKET INC";102001;2022;Q3
VLO;410846;"VALERO ENERGY CORP/TX";107001;2022;Q1
VLRX;867483;"Valeritas Holdings Inc.";106003;2019;Q3
VMC;378238;"Vulcan Materials";110005;2022;Q1
VMEO;1207431;"Vimeo, Inc.";101002;2022;Q1
VMI;449113;"Valmont Industries Inc";100001;2022;Q1
VMW;83200;"VMWARE, INC.";101003;2022;Q1
VNCE;198318;"VINCE HOLDING CORP.";103004;2022;Q1
VNE;998442;"Veoneer, Inc.";100003;2021;Q4
VNO;378237;"Vornado Realty Trust";109001;2022;Q1
VNRX;1253243;"VOLITIONRX LTD";;2022;Q1
VNT;1033570;"Vontier Corp";100003;2022;Q1
VNTV;449119;"Vantiv Inc";100002;2019;Q2
VOLT;207946;"VOLT INFORMATION SCIENCES, INC.";100011;2022;Q1
VOR;1872586;"Vor Biopharma Inc.";;2022;Q1
VORB;1334643;"Virgin Orbit Holdings, Inc.";103015;2022;Q1
VOXX;672273;"VOXX International Corp";103005;2021;Q4
VPCC;1301816;"Dave Inc./DE";;2022;Q1
VRA;49797;"Vera Bradley, Inc.";103004;2022;Q1
VRAY;1253251;"ViewRay, Inc.";106004;2022;Q1
VRE;949728;"Veris Residential, Inc.";;2022;Q1
VREX;1253254;"Varex Imaging Corp";106004;2022;Q2
VRML;1340692;"Aspira Women's Health Inc.";;2022;Q1
VRNS;908839;"VARONIS SYSTEMS INC";101003;2022;Q1
VRNT;44422;"VERINT SYSTEMS INC";101003;2022;Q1
VRS;548204;"Verso Corp";110002;2021;Q4
VRSK;378235;"Verisk Analytics";100002;2022;Q1
VRSN;378234;"Verisign Inc.";101002;2022;Q1
VRTS;6767687;"Virtus Investment Partners, Inc.";;2022;Q1
VRTU;34429;"VIRTUSA CORP";101003;2020;Q3
VRTV;6767599;"Veritiv Corporation";;2022;Q1
VRTX;344083;"VERTEX PHARMACEUTICALS INC / MA";106002;2022;Q1
VSAT;986214;"VIASAT INC";101001;2021;Q4
VSCO;1293027;"Victoria's Secret & Co.";103004;2022;Q1
VSH;1234801;"VISHAY INTERTECHNOLOGY INC";101004;2022;Q1
VSLR;809892;"Vivint Solar, Inc.";101004;2020;Q2
VSM;375160;"Versum Materials, Inc.";110001;2019;Q3
VSTM;135964;"Verastem, Inc.";106002;2022;Q1
VSTO;158610;"Vista Outdoor Inc.";103015;2021;Q4
VTR;398980;"VENTAS INC";109001;2022;Q1
VTRS;1251885;"Viatris Inc";106011;2022;Q1
VTSI;1241344;"VirTra, Inc";;2022;Q1
VTVT;817635;"vTv Therapeutics Inc.";106002;2022;Q1
VTYX;1822460;"Ventyx Biosciences, Inc.";106002;2022;Q1
VUZI;1062014;"Vuzix Corp";;2022;Q1
VVV;1059911;"VALVOLINE INC";102001;2022;Q2
VWE;1338978;"Vintage Wine Estates, Inc.";102004;2022;Q3
VWR;1071165;"VWR Corp";106003;2017;Q3
VXRT;625536;"Vaxart, Inc.";106002;2022;Q1
VYGR;1170785;"Voyager Therapeutics, Inc.";106001;2022;Q1
VZ;101219;"VERIZON COMMUNICATIONS INC";108001;2022;Q1
W;417451;"Wayfair Inc.";103002;2022;Q1
WAB;749129;"WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP";100010;2022;Q1
WAIR;359379;"Wesco Aircraft Holdings, Inc";100005;2019;Q4
WAT;378240;"Waters Corporation";106003;2022;Q1
WATT;816792;"Energous Corp";101001;2022;Q1
